Trip ID,Destination,Start date,End date,Duration (days),Traveler name,Traveler age,Traveler gender,Traveler nationality,Accommodation type,Accommodation cost,Transportation type,Transportation cost,Rating
25115,"Cairo, Egypt",04/30/2023,05/07/2023,7.0,Nicholas Jenkins 25115,66.0,Other,Greece,Riad,640.59,Car rental,241.94,5
25116,"Seoul, South Korea",12/13/2024,12/30/2024,17.0,John Campbell 25116,51.0,Female,South Korea,Riad,1035.81,Ferry,469.71,5
25117,"Cancun, Mexico",10/15/2024,10/23/2024,8.0,Mr. Robert Cole MD 25117,55.0,Male,Indian,Airbnb,3288.62,Bus,1387.61,5
25118,"Bali, Indonesia",11/12/2023,11/19/2023,7.0,Kimberly Ayers 25118,25.0,Female,Taiwanese,Resort,600 USD,Plane,700 USD,3
25119,"Seoul, South Korea",10/16/2023,10/24/2023,8.0,James Manning 25119,60.0,Other,Japanese,Airbnb,994.96,Subway,500.39,4
25120,"Athens, Greece",03/27/2024,04/13/2024,17.0,Brittney Dudley 25120,27.0,Other,Indonesian,Hostel,1863.89,Ferry,1120.02,4
25121,"Berlin, Germany",02/02/2024,02/16/2024,14.0,Teresa Taylor MD 25121,40.0,Female,British,Guesthouse,2692.06,Car rental,631.16,5
25122,France,11/25/2024,12/06/2024,11.0,Gary Yates 25122,44.0,Other,German,Hostel,2989.45,Subway,721.25,4
25123,"Rio de Janeiro, Brazil",01/07/2025,01/24/2025,17.0,Lauren Lindsey 25123,62.0,Male,Brazil,Guesthouse,1040.59,Car,365.21,5
25124,Bangkok,05/04/2024,05/10/2024,6.0,Stacy Bird 25124,63.0,Female,Australian,Guesthouse,1347.96,Train,558.26,4
25125,"Vancouver, Canada",06/14/2023,06/18/2023,4.0,Dr. Terri Chapman 25125,68.0,Other,Japanese,Airbnb,654.75,Airplane,1681.77,2
25126,Seoul,01/17/2025,02/01/2025,15.0,Felicia Walton 25126,70.0,Male,UK,Villa,2107.83,Subway,272.58,4
25127,"Istanbul, Turkey",11/03/2023,11/22/2023,19.0,Jennifer Sherman 25127,33.0,Other,Japan,Villa,692.54,Car,293.46,5
25128,"Beijing, China",09/24/2023,10/14/2023,20.0,Joseph Lewis 25128,38.0,Female,Singapore,Airbnb,1007.72,Flight,390.2,4
25129,"Tokyo, Japan",01/23/2024,02/04/2024,12.0,Amanda George 25129,18.0,Other,Spanish,Guesthouse,994.72,Airplane,142.77,4
25130,"Athens, Greece",03/25/2024,04/01/2024,7.0,Andrea Neal 25130,22.0,Male,Mexican,Guesthouse,891.26,Car,374.48,3
25131,Greece,12/18/2023,12/27/2023,9.0,Molly Butler 25131,24.0,Other,British,Riad,2746.54,Subway,635.31,3
25132,"Phuket, Thai",06/29/2024,07/02/2024,3.0,Courtney Parker 25132,62.0,Female,Japanese,Hotel,1744.91,Flight,413.46,3
25133,Santorini,04/26/2023,05/13/2023,17.0,Kristine Vasquez 25133,38.0,Other,Korean,Guesthouse,851.93,Ferry,851.13,1
25134,"Tokyo, Japan",9/10/2023,9/17/2023,7.0,Jordan Little 25134,23.0,Female,Vietnamese,Airbnb,639.72,Train,211.28,4
25135,"Lisbon, Portugal",03/25/2025,03/29/2025,4.0,Dominique Newton 25135,50.0,Other,South Korean,Vacation rental,835.75,Ferry,296.18,3
25136,Sydney,02/01/2025,02/19/2025,18.0,Brian Gonzales DDS 25136,71.0,Male,Chinese,Resort,2982.6,Ferry,193.59,2
25137,"Bangkok, Thai",05/22/2023,06/05/2023,14.0,Joseph Stewart 25137,58.0,Female,China,Villa,2352.71,Car,761.02,4
25138,"Hanoi, Vietnam",08/31/2024,09/08/2024,8.0,Cynthia Harris 25138,38.0,Female,UK,Guesthouse,822.68,Flight,322.08,5
25139,"Auckland, New Zealand",08/12/2023,08/28/2023,16.0,Richard Ramsey 25139,47.0,Male,USA,Airbnb,727.64,Car rental,1122.89,5
25140,"Beijing, China",07/30/2023,08/13/2023,14.0,Luis Garcia 25140,27.0,Male,South Korea,Airbnb,910.48,Airplane,383.8,4
25141,"Istanbul, Turkey",02/01/2025,02/18/2025,17.0,Lynn Chan 25141,23.0,Female,German,Guesthouse,718.87,Car,281.88,4
25142,Australia,05/26/2024,05/31/2024,5.0,Amy Zamora 25142,34.0,Other,Brazil,Riad,1114.31,Car,142.94,4
25143,"Istanbul, Turkey",04/15/2024,04/20/2024,5.0,Ryan Watson 25143,26.0,Female,South Korean,Vacation rental,749.49,Bus,281.78,4
25144,"Athens, Greece",03/31/2024,04/15/2024,15.0,Jessica Brown 25144,18.0,Male,Germany,Guesthouse,884.81,Train,370.82,1
25145,"Istanbul, Turkey",08/05/2023,08/17/2023,12.0,Lisa Dixon 25145,21.0,Female,Greece,Hotel,699.54,Bus,321.35,3
25146,Cape Town,02/20/2024,03/07/2024,16.0,Brian Adams 25146,28.0,Other,South Korean,Vacation rental,3154.16,Train,1361.83,3
25147,"Hanoi, Vietnam",04/03/2025,04/16/2025,13.0,Leonard Pham 25147,28.0,Male,Scottish,Riad,844.69,Subway,294.16,2
25148,"Rio de Janeiro, Brazil",07/03/2024,07/22/2024,19.0,Steve Alvarez 25148,24.0,Female,Canadian,Villa,970.9,Car,402.83,4
25149,"Athens, Greece",01/27/2025,02/12/2025,16.0,Jose Franklin 25149,56.0,Other,South African,Hotel,843.99,Bus,369.72,2
25150,"Paris, France",06/21/2024,06/29/2024,8.0,Vanessa Hernandez 25150,47.0,Female,Spanish,Hostel,491.02,Ferry,1156.77,4
25151,"Marrakech, Morocco",01/13/2024,01/27/2024,14.0,Janice Parrish 25151,51.0,Female,Indian,Airbnb,1508.52,Train,988.23,4
25152,"Cape Town, South Africa",10/18/2024,10/31/2024,13.0,Kara Phillips 25152,70.0,Other,Korean,Resort,364.98,Bus,1781.46,3
25153,"Marrakech, Morocco",10/13/2024,10/20/2024,7.0,Karen Mann 25153,65.0,Female,Chinese,Hostel,1662.28,Flight,217.8,3
25154,"Rio de Janeiro, Brazil",10/07/2023,10/22/2023,15.0,Diana Houston 25154,26.0,Other,Singapore,Riad,998.53,Flight,286.09,3
25155,Canada,06/10/2024,06/24/2024,14.0,Elijah Miller 25155,68.0,Male,South Korea,Villa,2621.36,Car rental,1186.9,5
25156,"Auckland, New Zealand",09/16/2024,09/30/2024,14.0,Dr. Shannon Mahoney 25156,68.0,Male,China,Hostel,670.75,Flight,557.4,5
25157,Phuket,05/13/2024,06/03/2024,21.0,Elizabeth Harvey MD 25157,25.0,Female,French,Villa,1174.79,Flight,1288.02,5
25158,"Barcelona, Spain",11/03/2023,11/19/2023,16.0,Corey Vaughn 25158,38.0,Other,Canada,Hostel,1373.35,Train,1359.18,3
25159,"Edinburgh, Scotland",02/07/2024,02/24/2024,17.0,David Jenkins 25159,61.0,Male,Italian,Villa,1960.82,Plane,513.56,4
25160,"Athens, Greece",12/04/2023,12/19/2023,15.0,Edward Clark 25160,23.0,Other,United Arab Emirates,Riad,953.91,Airplane,366.02,5
25161,"Phuket, Thailand",10/30/2023,11/03/2023,4.0,Robert Boone 25161,42.0,Male,Italy,Hotel,1566.25,Train,1055.4,4
25162,"Bangkok, Thai",04/02/2025,04/05/2025,3.0,Marilyn Austin 25162,44.0,Female,United Arab Emirates,Airbnb,1490.35,Airplane,520.2,3
25163,Hawaii,11/02/2024,11/17/2024,15.0,Lori Gregory 25163,39.0,Male,French,Guesthouse,1715.4,Train,731.85,4
25164,Amsterdam,09/14/2023,10/01/2023,17.0,Mr. Rodney Clark 25164,32.0,Male,Korean,Hotel,969.39,Subway,1198.8,4
25165,"Dubai, United Arab Emirates",11/05/2023,11/26/2023,21.0,Robert Hernandez 25165,60.0,Female,Spanish,Riad,2648.03,Car rental,245.0,5
25166,"Seoul, South Korea",09/17/2023,10/05/2023,18.0,Desiree Zuniga 25166,48.0,Female,USA,Guesthouse,1200.83,Flight,482.16,5
25167,Spain,01/23/2025,02/06/2025,14.0,Kevin Cohen 25167,65.0,Other,China,Airbnb,650.37,Train,1069.21,5
25168,"Sydney, Australia",11/03/2023,11/23/2023,20.0,Derek Richmond 25168,44.0,Male,Japanese,Hotel,2383.13,Ferry,1317.88,2
25169,"Phuket, Thailand",07/26/2023,08/01/2023,6.0,Angela Meyer 25169,31.0,Male,Cambodia,Resort,979.38,Bus,652.92,3
25170,"Istanbul, Turkey",04/04/2024,04/25/2024,21.0,Stephen Hurley 25170,33.0,Other,Italian,Villa,717.45,Car rental,283.07,4
25171,"Berlin, Germany",07/15/2023,08/02/2023,18.0,Lindsay Scott 25171,51.0,Female,Spain,Hostel,1376.85,Ferry,286.72,5
25172,"Los Angeles, USA",07/29/2023,08/16/2023,18.0,Helen Chan 25172,59.0,Other,Spain,Vacation rental,928.33,Bus,1157.32,5
25173,"Rio de Janeiro, Brazil",04/17/2025,05/08/2025,21.0,Luke Aguilar 25173,32.0,Other,South Korea,Hostel,938.5,Subway,361.96,4
25174,"Beijing, China",07/26/2024,08/09/2024,14.0,Jessica Mckay 25174,56.0,Male,Moroccan,Guesthouse,1073.39,Plane,438.88,4
25175,"Rio de Janeiro, Brazil",11/21/2023,12/01/2023,10.0,Deborah Kennedy 25175,65.0,Other,Taiwanese,Guesthouse,866.4,Plane,375.37,5
25176,Thailand,09/02/2024,09/17/2024,15.0,Leonard Garcia 25176,62.0,Male,Dutch,Hotel,2628.95,Bus,1480.59,2
25177,Greece,07/05/2024,07/26/2024,21.0,Maria Cox 25177,21.0,Other,Canada,Guesthouse,2288.58,Ferry,111.87,2
25178,"Rome, Italy",05/17/2024,05/22/2024,5.0,Keith Navarro 25178,21.0,Male,Vietnamese,Vacation rental,1553.54,Airplane,664.9,5
25179,Bangkok,09/25/2023,10/15/2023,20.0,David Clements 25179,22.0,Female,Taiwan,Vacation rental,1433.59,Bus,833.44,2
25180,"Honolulu, Hawaii",01/13/2025,01/21/2025,8.0,Evan Barajas 25180,64.0,Female,United Kingdom,Hostel,2245.99,Bus,1653.74,3
25181,"Cairo, Egypt",5/1/2023,5/8/2023,7.0,Juan Ward 25181,37.0,Male,American,Hotel,552.43,Flight,274.94,5
25182,Bali,07/09/2023,07/19/2023,10.0,Barbara Haas 25182,36.0,Other,USA,Resort,1314.1,Subway,1018.0,4
25183,"Honolulu, Hawaii",11/10/2024,11/23/2024,13.0,Lisa Erickson 25183,53.0,Other,American,Airbnb,2210.59,Ferry,514.29,1
25184,"Seoul, South Korea",04/28/2023,05/08/2023,10.0,Natalie Taylor 25184,47.0,Other,Indian,Vacation rental,1093.76,Car rental,544.03,5
25185,Greece,12/18/2023,12/27/2023,9.0,Jessica Pitts 25185,24.0,Other,British,Riad,2762.81,Subway,451.22,3
25186,"Cairo, Egypt",02/11/2024,02/25/2024,14.0,James Fleming MD 25186,51.0,Male,Korean,Vacation rental,592.29,Airplane,236.64,4
25187,Rome,09/22/2023,09/26/2023,4.0,Manuel Miller 25187,56.0,Other,Germany,Hotel,2600.65,Plane,713.28,4
25188,Dubai,06/17/2024,06/23/2024,6.0,Louis Sexton 25188,26.0,Other,United Kingdom,Vacation rental,2727.68,Airplane,920.14,4
25189,"Rio de Janeiro, Brazil",10/26/2024,10/30/2024,4.0,Darryl Bird 25189,59.0,Male,Indonesian,Vacation rental,870.84,Subway,395.4,3
25190,Japan,12/23/2023,12/27/2023,4.0,Bryce Dennis 25190,26.0,Male,Spain,Villa,1283.02,Bus,1252.73,3
25191,"Seoul, South Korea",11/18/2024,11/24/2024,6.0,Bradley Brooks 25191,41.0,Female,Australian,Resort,920.36,Airplane,394.65,4
25192,"Sydney, Australia",04/21/2025,05/12/2025,21.0,Christopher Webster 25192,18.0,Male,Italian,Guesthouse,1112.75,Plane,1694.6,2
25193,"Seoul, South Korea",04/27/2024,05/17/2024,20.0,Michelle Higgins 25193,68.0,Male,Singapore,Hostel,990.43,Train,511.65,5
25194,Rio de Janeiro,10/23/2023,10/27/2023,4.0,Miss Madeline Wise 25194,23.0,Male,Australian,Guesthouse,1382.95,Flight,151.51,3
25195,"Seoul, South Korea",11/12/2023,11/26/2023,14.0,Yolanda Holt 25195,34.0,Other,United Kingdom,Hostel,2480.26,Train,500.03,3
25196,Barcelona,07/18/2023,07/24/2023,6.0,Ashley Leon 25196,35.0,Other,Italy,Riad,1853.52,Subway,1553.23,3
25197,Dubai,12/31/2024,01/15/2025,15.0,Ann Wall 25197,27.0,Other,Vietnamese,Airbnb,2105.24,Car,1011.81,2
25198,"Cancun, Mexico",10/23/2024,10/30/2024,7.0,Kim Bishop 25198,32.0,Female,American,Resort,2519.98,Airplane,1011.63,3
25199,Dubai,09/27/2023,10/06/2023,9.0,Joshua Hess 25199,39.0,Other,Vietnamese,Hostel,1392.46,Airplane,310.72,4
25200,Tokyo,06/07/2023,06/19/2023,12.0,Cory Anderson 25200,35.0,Male,Emirati,Riad,1927.14,Ferry,1051.46,5
25201,"Seoul, South Korea",03/28/2024,04/07/2024,10.0,Daniel Reynolds DDS 25201,34.0,Female,Italy,Vacation rental,1158.79,Ferry,537.97,3
25202,"Dubai, United Arab Emirates",08/27/2024,09/07/2024,11.0,Melissa Lutz 25202,48.0,Other,USA,Hotel,2009.77,Bus,563.5,4
25203,"New York, USA",8/20/2024,8/27/2024,7.0,Maria Humphrey 25203,57.0,Male,American,Hotel,1500 USD,Plane,1000 USD,4
25204,"Lisbon, Portugal",06/17/2024,06/30/2024,13.0,Mitchell Robinson 25204,62.0,Other,South African,Riad,874.55,Flight,322.19,1
25205,"Athens, Greece",06/27/2024,07/12/2024,15.0,Jesse Harrell 25205,24.0,Male,Australian,Hostel,498.44,Car,479.65,4
25206,"Lisbon, Portugal",04/22/2024,05/07/2024,15.0,Jenna Reese 25206,62.0,Other,Emirati,Airbnb,871.71,Bus,332.83,3
25207,"Paris, France",03/04/2025,03/08/2025,4.0,Dr. Paula Pugh DDS 25207,46.0,Male,Brazilian,Airbnb,732.82,Ferry,321.83,4
25208,"Rio de Janeiro, Brazil",02/04/2025,02/18/2025,14.0,Levi Ramirez 25208,52.0,Male,UK,Guesthouse,919.54,Bus,404.0,4
25209,Mexico,07/30/2023,08/15/2023,16.0,Michael Ramos 25209,37.0,Female,Japanese,Resort,3186.87,Car rental,627.86,5
25210,"Athens, Greece",02/28/2025,03/17/2025,17.0,Don Miller 25210,55.0,Other,Spain,Resort,980.17,Airplane,358.98,1
25211,"Lisbon, Portugal",7/20/2024,7/26/2024,6.0,Kevin Contreras 25211,24.0,Male,American,Vacation rental,828.63,Plane,317.14,4
25212,"Istanbul, Turkey",06/16/2023,06/28/2023,12.0,Edwin Adams 25212,65.0,Female,Italian,Hotel,754.13,Subway,322.8,5
25213,"Cape Town, SA",9/1/2023,9/10/2023,9.0,Crystal Acosta 25213,33.0,Male,South African,Guesthouse,400 USD,Car,300 USD,4
25214,"Bali, Indonesia",02/21/2025,03/10/2025,17.0,Trevor Wood 25214,51.0,Female,Brazilian,Villa,2673.24,Car rental,1491.04,2
25215,Sydney,09/25/2023,10/14/2023,19.0,Nicole Pearson 25215,58.0,Female,Canadian,Riad,885.71,Flight,309.08,5
25216,"Athens, Greece",12/21/2023,12/24/2023,3.0,Karen Weeks 25216,20.0,Female,Hong Kong,Hostel,815.72,Car,352.76,4
25217,Australia,06/28/2024,07/06/2024,8.0,Chad Stephens 25217,45.0,Male,Germany,Villa,1374.72,Bus,484.1,4
25218,"Hanoi, Vietnam",05/03/2023,05/20/2023,17.0,Frank Hayes 25218,48.0,Female,Singapore,Guesthouse,836.73,Car,323.49,4
25219,"New York, USA",08/18/2023,08/24/2023,6.0,Jessica Reed 25219,46.0,Male,United Kingdom,Vacation rental,613.59,Ferry,158.5,5
25220,"Rio de Janeiro, Brazil",02/20/2025,03/05/2025,13.0,Ashley Patterson 25220,34.0,Male,Canada,Resort,891.74,Bus,390.86,3
25221,"Seoul, South Korea",10/03/2024,10/24/2024,21.0,Jill Martinez 25221,19.0,Other,Brazil,Hotel,1132.03,Airplane,526.81,3
25222,Rio de Janeiro,10/23/2023,10/27/2023,4.0,Dominique Howe 25222,18.0,Male,Australian,Guesthouse,1893.92,Flight,156.76,5
25223,"Seoul, South Korea",08/06/2024,08/19/2024,13.0,Joseph Silva 25223,43.0,Female,Canada,Villa,1093.53,Subway,486.47,4
25224,Rome,08/18/2024,09/04/2024,17.0,Bruce Jackson 25224,32.0,Female,South Korean,Vacation rental,566.26,Plane,1097.4,5
25225,Rio de Janeiro,01/09/2025,01/17/2025,8.0,Nicole Spence 25225,67.0,Other,South African,Guesthouse,1148.59,Plane,1283.65,4
25226,Australia,12/12/2023,12/18/2023,6.0,Frank Coleman 25226,42.0,Male,Greece,Hotel,1377.5,Train,1064.64,4
25227,"Cairo, Egypt",01/23/2024,02/01/2024,9.0,Anthony Jarvis 25227,23.0,Male,Taiwan,Guesthouse,553.31,Ferry,266.91,5
25228,"Sydney, Aus",08/20/2024,09/01/2024,12.0,Katie Smith 25228,68.0,Male,United Arab Emirates,Guesthouse,2797.2,Plane,1248.36,4
25229,Cape Town,08/08/2024,08/11/2024,3.0,Stephanie Jackson 25229,55.0,Other,French,Hotel,1821.09,Airplane,241.97,3
25230,"Bali, Indonesia",06/11/2023,06/25/2023,14.0,Ronald Kelly 25230,64.0,Male,Vietnamese,Guesthouse,2112.44,Airplane,871.77,5
25231,Phnom Penh,06/10/2024,06/23/2024,13.0,April Warner 25231,60.0,Female,Germany,Hostel,1151.63,Flight,585.35,4
25232,Phuket,04/04/2024,04/14/2024,10.0,Pamela Gonzalez 25232,25.0,Male,Spain,Resort,551.92,Plane,1250.63,5
25233,Egypt,11/8/2022,11/15/2022,7.0,David Cunningham 25233,38.0,Female,Canadian,Hotel,$700 ,Train,$100 ,4
25234,"Hanoi, Vietnam",10/20/2024,10/23/2024,3.0,Nicholas Burns 25234,52.0,Other,Spanish,Riad,746.76,Train,303.51,3
25235,"Athens, Greece",12/07/2023,12/24/2023,17.0,Bianca Singleton 25235,41.0,Other,Cambodia,Guesthouse,854.44,Car rental,325.53,4
25236,Japan,12/23/2023,12/27/2023,4.0,Carol Miller 25236,27.0,Male,Spain,Villa,1257.49,Bus,948.28,3
25237,Cape Town,05/29/2023,06/17/2023,19.0,Justin Yates 25237,24.0,Male,Moroccan,Villa,2215.15,Car rental,142.5,2
25238,"Cancun, Mexico",03/23/2024,03/26/2024,3.0,Sara Armstrong 25238,42.0,Other,United Arab Emirates,Villa,2183.85,Airplane,373.13,4
25239,"Los Angeles, USA",01/30/2024,02/19/2024,20.0,Samantha Mccullough 25239,18.0,Male,Indian,Villa,1692.76,Bus,742.95,3
25240,"New York, USA",11/11/2024,11/18/2024,7.0,Richard Vazquez 25240,42.0,Female,Chinese,Airbnb,2241.55,Airplane,472.24,5
25241,London,03/06/2024,03/25/2024,19.0,Danielle Lewis 25241,33.0,Other,Cambodia,Resort,1418.72,Car rental,783.48,3
25242,"Hanoi, Vietnam",10/13/2023,10/27/2023,14.0,Andrew Thompson 25242,30.0,Other,New Zealander,Airbnb,840.67,Flight,322.12,4
25243,"Sydney, Australia",04/21/2025,05/12/2025,21.0,Kara Johnson 25243,20.0,Male,Italian,Guesthouse,1102.1,Plane,1297.86,4
25244,"Cairo, Egypt",10/26/2024,10/30/2024,4.0,Raymond Garcia 25244,57.0,Male,Indonesian,Vacation rental,608.09,Subway,265.56,4
25245,"Phuket, Thailand",07/26/2023,08/01/2023,6.0,Gregory Kemp 25245,27.0,Male,Cambodia,Resort,803.37,Bus,635.64,3
25246,Seoul,12/12/2024,12/27/2024,15.0,Brittany James 25246,54.0,Other,United Arab Emirates,Guesthouse,2391.03,Airplane,874.59,5
25247,"Tokyo, Japan",09/12/2024,09/17/2024,5.0,Stephanie Hart 25247,32.0,Other,United Arab Emirates,Hostel,2127.79,Car rental,819.32,4
25248,"Beijing, China",04/09/2024,04/22/2024,13.0,Samantha Martin 25248,26.0,Male,Mexican,Hostel,1088.76,Train,404.24,4
25249,"Vancouver, Canada",02/17/2025,03/05/2025,16.0,Richard Taylor 25249,26.0,Male,USA,Hostel,742.91,Bus,1032.53,4
25250,Australia,01/04/2025,01/22/2025,18.0,Jennifer Reyes 25250,29.0,Male,Hong Kong,Airbnb,2542.6,Plane,683.2,5
25251,Canada,05/14/2023,05/20/2023,6.0,Victor Silva 25251,57.0,Male,Taiwan,Hotel,797.67,Plane,1088.11,4
25252,"Lisbon, Portugal",12/03/2024,12/17/2024,14.0,Brian Maxwell 25252,22.0,Other,Chinese,Guesthouse,861.64,Train,320.24,3
25253,"Cape Town, South Africa",05/16/2024,05/19/2024,3.0,Willie Villanueva 25253,51.0,Male,Indian,Villa,1994.35,Car,223.8,3
25254,Thailand,10/30/2024,11/04/2024,5.0,Edward Morse 25254,19.0,Other,Indian,Airbnb,1660.38,Bus,661.33,3
25255,"Athens, Greece",10/19/2024,10/22/2024,3.0,Danielle Martinez 25255,56.0,Female,Italy,Airbnb,893.27,Car rental,318.66,4
25256,"Seoul, South Korea",01/23/2024,01/30/2024,7.0,Michael Alvarado 25256,65.0,Other,United Kingdom,Riad,2432.67,Train,596.81,4
25257,"Vancouver, Canada",10/16/2023,10/25/2023,9.0,Brian Stewart 25257,22.0,Female,Singapore,Villa,1975.23,Train,884.64,4
25258,"Cairo, Egypt",04/16/2024,04/29/2024,13.0,Katie Boyd 25258,51.0,Male,Spain,Riad,612.45,Airplane,256.03,5
25259,Hawaii,04/13/2024,04/17/2024,4.0,Peter Hale 25259,34.0,Male,British,Resort,1331.13,Airplane,1161.91,4
25260,New York,10/20/2023,11/09/2023,20.0,Dr. Melissa Weaver 25260,65.0,Other,French,Resort,3059.41,Bus,320.58,4
25261,"Rio de Janeiro, Brazil",03/11/2025,03/27/2025,16.0,Todd Sandoval 25261,49.0,Male,Germany,Airbnb,1004.02,Bus,369.08,5
25262,"Marrakech, Morocco",04/26/2024,05/03/2024,7.0,Rodney Underwood 25262,46.0,Female,Italy,Guesthouse,397.5,Train,994.47,5
25263,France,03/19/2025,04/04/2025,16.0,Linda Merritt 25263,58.0,Female,Cambodia,Villa,1831.08,Car,553.9,4
25264,Barcelona,03/24/2025,04/04/2025,11.0,Angela Perkins 25264,35.0,Male,Brazilian,Riad,321.8,Flight,1347.74,4
25265,"Rio de Janeiro, Brazil",10/20/2023,11/09/2023,20.0,Sean Crawford 25265,61.0,Other,French,Resort,896.13,Bus,361.64,2
25266,"Dubai, United Arab Emirates",06/06/2023,06/19/2023,13.0,Mathew Garner 25266,46.0,Other,Spain,Airbnb,1951.2,Flight,1187.62,5
25267,Bali,02/21/2024,02/26/2024,5.0,Stephanie Hanson 25267,32.0,Male,China,Villa,2569.66,Flight,726.64,4
25268,Bali,8/10/2021,8/20/2021,11.0,Tyler Mullins 25268,45.0,Female,Spanish,Resort,1200 USD,Plane,700 USD,2
25269,"Amsterdam, Netherlands",10/19/2024,11/04/2024,16.0,Frank Rivers 25269,19.0,Male,Japan,Villa,2105.26,Airplane,786.64,2
25270,Rome,03/12/2025,03/20/2025,8.0,Maria Hamilton 25270,51.0,Male,Japanese,Hostel,1453.47,Car,1201.91,4
25271,"Cairo, Egypt",01/24/2024,01/27/2024,3.0,Mary Weaver 25271,50.0,Other,French,Guesthouse,606.59,Plane,246.67,1
25272,Bali,5/21/2025,5/29/2025,8.0,Brian Cooper 25272,37.0,Female,British,Resort,1883.34,Plane,923.4,4
25273,"Tokyo, Japan",09/12/2024,09/17/2024,5.0,Steven Wilson 25273,36.0,Other,United Arab Emirates,Hostel,2826.54,Car rental,899.53,5
25274,"Cancun, Mexico",03/23/2024,03/26/2024,3.0,Gina Scott 25274,42.0,Other,United Arab Emirates,Villa,1873.85,Airplane,310.83,4
25275,"Sydney, Aus",07/18/2023,07/24/2023,6.0,Ashley Hernandez 25275,48.0,Female,United Arab Emirates,Hostel,1654.02,Ferry,601.06,3
25276,"Sydney, AUS",02/27/2024,03/09/2024,11.0,Erika Carpenter 25276,52.0,Male,Taiwanese,Hostel,1203.96,Train,1350.66,2
25277,Spain,09/21/2023,10/11/2023,20.0,Daniel Long 25277,32.0,Other,Taiwanese,Vacation rental,3398.19,Airplane,483.92,5
25278,"Sydney, Australia",03/18/2024,04/08/2024,21.0,Eric Wilson 25278,70.0,Female,Indonesian,Guesthouse,838.14,Subway,1217.49,3
25279,Greece,11/08/2023,11/16/2023,8.0,Daniel Hayes 25279,23.0,Male,German,Riad,3007.69,Bus,1583.31,5
25280,Amsterdam,05/20/2023,06/08/2023,19.0,Latasha Brown 25280,44.0,Other,UK,Resort,356.58,Car,1151.87,4
25281,"Phuket, Thailand",02/26/2024,03/18/2024,21.0,Brian Prince 25281,24.0,Female,South African,Hotel,3135.16,Ferry,810.76,3
25282,"Cancun, Mexico",04/17/2025,05/08/2025,21.0,Christopher Reed 25282,62.0,Male,British,Vacation rental,1317.49,Car rental,1296.37,4
25283,"Athens, Greece",05/05/2024,05/15/2024,10.0,Thomas Morrow 25283,24.0,Other,Canada,Resort,879.87,Ferry,373.11,5
25284,"Beijing, China",10/13/2024,10/20/2024,7.0,Maxwell Franklin 25284,64.0,Female,Chinese,Hostel,1046.43,Flight,409.19,2
25285,"Cairo, Egypt",02/15/2025,03/05/2025,18.0,Barbara Riley 25285,33.0,Female,Spanish,Vacation rental,592.89,Subway,252.51,1
25286,"Athens, Greece",04/27/2023,05/02/2023,5.0,Mary Trevino 25286,37.0,Other,Canadian,Airbnb,896.56,Ferry,337.21,5
25287,"Los Angeles, USA",08/28/2023,09/05/2023,8.0,Jerry Rodriguez 25287,18.0,Other,Germany,Riad,1431.47,Airplane,131.51,3
25288,"Phuket, Thailand",07/31/2023,08/14/2023,14.0,Amanda May 25288,64.0,Male,South African,Vacation rental,624.64,Bus,1561.08,5
25289,"Cairo, Egypt",9/10/2023,9/17/2023,7.0,Jacob Reeves 25289,26.0,Female,Vietnamese,Airbnb,652.19,Train,248.39,4
25290,"London, UK",04/02/2025,04/22/2025,20.0,Lisa Williams MD 25290,69.0,Male,South Korean,Villa,612.0,Car rental,1064.24,3
25291,Japan,05/03/2023,05/20/2023,17.0,Jennifer Weaver 25291,48.0,Female,Singapore,Guesthouse,1210.45,Car,211.58,1
25292,Rio de Janeiro,03/22/2025,03/27/2025,5.0,Meredith Lopez 25292,26.0,Other,Korean,Riad,1624.29,Plane,1533.76,1
25293,"Sydney, Australia",06/16/2023,06/20/2023,4.0,Tyler Jackson 25293,52.0,Female,British,Hostel,1431.05,Airplane,541.52,4
25294,"Los Angeles, USA",03/15/2025,03/21/2025,6.0,Donna Farmer 25294,63.0,Female,Taiwanese,Villa,1836.41,Flight,1242.09,5
25295,"Lisbon, Portugal",10/16/2023,10/25/2023,9.0,George Cardenas 25295,22.0,Female,Singapore,Villa,845.48,Train,338.7,2
25296,"Hanoi, Vietnam",08/17/2024,09/04/2024,18.0,Mary Jordan 25296,31.0,Female,United Kingdom,Airbnb,723.7,Flight,289.73,4
25297,"London, UK",03/07/2025,03/22/2025,15.0,Brian Bennett 25297,61.0,Other,Spain,Hostel,674.87,Car,176.76,5
25298,London,03/06/2024,03/25/2024,19.0,Kenneth Alexander 25298,35.0,Other,Cambodia,Resort,1696.94,Car rental,817.59,2
25299,Tokyo,10/12/2023,10/16/2023,4.0,Brent Ballard 25299,20.0,Male,Canadian,Vacation rental,1850.7,Plane,686.63,3
25300,"Sydney, Australia",06/16/2023,06/20/2023,4.0,Lisa Gallegos MD 25300,54.0,Female,British,Hostel,1153.47,Airplane,603.95,1
25301,Bali,12/08/2023,12/24/2023,16.0,Daniel Porter 25301,67.0,Female,Hong Kong,Airbnb,611.11,Flight,168.52,4
25302,Tokyo,9/1/2022,9/10/2022,9.0,Heather Howard 25302,30.0,Female,Canada,Airbnb,$400 ,Train,$200 ,3
